date,open,high,low,close,volume,symbol
2023-12-27,1123.28,1126.47,1121.99,1121.99,570737700.0,VNINDEX
2023-12-26,1120.11,1123.11,1117.93,1122.25,575288899.0,VNINDEX
2023-12-25,1104.27,1118.31,1104.27,1117.66,551279599.0,VNINDEX
2023-12-22,1103.08,1104.65,1099.32,1103.06,496344599.0,VNINDEX
2023-12-21,1096.22,1102.43,1094.47,1102.43,451416808.0,VNINDEX
2023-12-20,1098.1,1102.27,1093.38,1100.76,470477400.0,VNINDEX
2023-12-19,1091.26,1096.3,1082.29,1096.3,562157577.0,VNINDEX
2023-12-18,1103.36,1103.74,1091.45,1091.88,544995667.0,VNINDEX
2023-12-15,1109.51,1112.79,1102.3,1102.3,684449897.0,VNINDEX
2023-12-14,1119.62,1120.36,1107.86,1110.13,603906899.0,VNINDEX
2023-12-13,1129.94,1131.21,1112.08,1114.2,763976999.0,VNINDEX
2023-12-12,1127.55,1129.77,1123.35,1127.63,540735135.0,VNINDEX
2023-12-11,1127.92,1129.15,1120.32,1125.5,618307398.0,VNINDEX
2023-12-08,1122.09,1127.46,1119.43,1124.44,737605026.0,VNINDEX
2023-12-07,1128.67,1129.83,1109.51,1121.49,1298442633.0,VNINDEX
2023-12-06,1118.06,1126.43,1116.03,1126.43,777008797.0,VNINDEX
2023-12-05,1122.28,1124.11,1113.55,1115.97,753445896.0,VNINDEX
2023-12-04,1107.74,1123.96,1106.62,1120.49,1038038191.0,VNINDEX
2023-12-01,1099.18,1102.2,1090.08,1102.16,569333260.0,VNINDEX
2023-11-30,1101.75,1107.45,1094.13,1094.13,659979598.0,VNINDEX
2023-11-29,1097.28,1105.28,1096.33,1102.8,562813100.0,VNINDEX
2023-11-28,1088.6,1095.43,1076.45,1095.43,593255200.0,VNINDEX
2023-11-27,1095.59,1096.84,1085.69,1088.06,507177396.0,VNINDEX
2023-11-24,1090.97,1095.61,1073.31,1095.61,900881627.0,VNINDEX
2023-11-23,1117.71,1118.54,1088.49,1088.49,952327292.0,VNINDEX
2023-11-22,1111.35,1115.47,1103.26,1113.82,812591497.0,VNINDEX
2023-11-21,1112.61,1112.77,1103.79,1110.46,601628500.0,VNINDEX
2023-11-20,1085.4,1111.26,1085.32,1103.66,751153197.0,VNINDEX
2023-11-17,1128.14,1129.84,1096.16,1101.19,1178535597.0,VNINDEX
2023-11-16,1119.98,1125.53,1114.97,1125.53,606149798.0,VNINDEX
2023-11-15,1124.56,1132.75,1118.74,1122.5,883431798.0,VNINDEX
2023-11-14,1109.08,1115.6,1101.67,1109.73,771510093.0,VNINDEX
2023-11-13,1103.66,1107.91,1093.19,1100.07,740255909.0,VNINDEX
2023-11-10,1105.75,1116.02,1101.23,1101.68,955002299.0,VNINDEX
2023-11-09,1116.42,1124.78,1112.13,1113.89,1007657699.0,VNINDEX
2023-11-08,1079.14,1113.43,1075.8,1113.43,886291296.0,VNINDEX
2023-11-07,1086.68,1089.89,1079.42,1080.29,540407498.0,VNINDEX
2023-11-06,1082.21,1089.66,1076.78,1089.66,571437300.0,VNINDEX
2023-11-03,1081.35,1082.23,1071.11,1076.78,709568793.0,VNINDEX
2023-11-02,1048.62,1075.47,1045.14,1075.47,736277498.0,VNINDEX
2023-11-01,1029.0,1039.66,1020.01,1039.66,604190197.0,VNINDEX
2023-10-31,1045.6,1046.17,1025.03,1028.19,706900261.0,VNINDEX
2023-10-30,1054.03,1060.39,1042.4,1042.4,470396938.0,VNINDEX
2023-10-27,1059.41,1061.87,1037.46,1060.62,638920128.0,VNINDEX
2023-10-26,1082.8,1083.22,1049.71,1055.45,1129686333.0,VNINDEX
2023-10-25,1106.41,1111.39,1100.64,1101.66,483430997.0,VNINDEX
2023-10-24,1095.42,1107.3,1088.17,1105.9,444069106.0,VNINDEX
2023-10-23,1106.56,1106.8,1086.54,1093.53,500481939.0,VNINDEX
2023-10-20,1085.83,1108.16,1073.73,1108.03,592521786.0,VNINDEX
2023-10-19,1102.93,1103.65,1087.85,1087.85,615816621.0,VNINDEX
2023-10-18,1123.73,1125.27,1088.87,1103.4,932038934.0,VNINDEX
2023-10-17,1145.34,1147.89,1121.65,1121.65,572947922.0,VNINDEX
2023-10-16,1152.69,1157.46,1140.64,1141.42,623409673.0,VNINDEX
2023-10-13,1145.03,1155.1,1138.99,1154.73,594801349.0,VNINDEX
2023-10-12,1155.12,1156.73,1148.11,1151.61,621291840.0,VNINDEX
2023-10-11,1146.2,1150.81,1138.22,1150.81,499444242.0,VNINDEX
2023-10-10,1143.6,1150.34,1141.97,1143.69,628149941.0,VNINDEX
2023-10-09,1130.25,1137.36,1127.03,1137.36,545251858.0,VNINDEX
2023-10-06,1115.23,1129.13,1107.4,1128.54,606537765.0,VNINDEX
2023-10-05,1131.35,1133.12,1113.89,1113.89,556935540.0,VNINDEX
2023-10-04,1106.61,1133.79,1106.4,1128.67,646704090.0,VNINDEX
2023-10-03,1145.85,1146.59,1117.28,1118.1,940147219.0,VNINDEX
2023-10-02,1155.07,1161.48,1149.63,1155.25,465888090.0,VNINDEX
2023-09-29,1157.76,1163.88,1152.45,1154.15,536070186.0,VNINDEX
2023-09-28,1153.74,1155.39,1136.99,1152.43,654487289.0,VNINDEX
2023-09-27,1139.76,1153.85,1126.36,1153.85,785214196.0,VNINDEX
2023-09-26,1150.94,1163.52,1137.96,1137.96,961032520.0,VNINDEX
2023-09-25,1190.58,1195.62,1153.2,1153.2,995967927.0,VNINDEX
2023-09-22,1197.49,1199.13,1174.57,1193.05,1317428252.0,VNINDEX
2023-09-21,1226.79,1227.88,1211.65,1212.74,923868903.0,VNINDEX
2023-09-20,1212.7,1226.11,1209.46,1226.11,763673570.0,VNINDEX
2023-09-19,1215.96,1219.57,1199.85,1211.5,894414350.0,VNINDEX
2023-09-18,1225.6,1226.56,1203.88,1211.81,762126882.0,VNINDEX
2023-09-15,1228.87,1233.87,1220.27,1227.36,868566530.0,VNINDEX
2023-09-14,1238.19,1244.21,1223.03,1223.81,1162322737.0,VNINDEX
2023-09-13,1248.94,1250.61,1232.84,1238.39,1191621722.0,VNINDEX
2023-09-12,1227.16,1245.44,1220.85,1245.44,881050603.0,VNINDEX
2023-09-11,1250.48,1251.37,1223.33,1223.63,1310639802.0,VNINDEX
2023-09-08,1242.28,1248.1,1240.15,1241.48,973717974.0,VNINDEX
2023-09-07,1248.91,1255.11,1240.82,1243.14,1100446450.0,VNINDEX
2023-09-06,1237.07,1245.5,1229.89,1245.5,1067519291.0,VNINDEX
2023-09-05,1231.43,1236.21,1228.7,1234.98,984096413.0,VNINDEX
2023-08-31,1216.0,1224.84,1214.39,1224.05,887221303.0,VNINDEX
2023-08-30,1206.25,1213.52,1203.51,1213.16,864553394.0,VNINDEX
2023-08-29,1204.75,1208.78,1197.57,1204.43,904317444.0,VNINDEX
2023-08-28,1189.43,1202.02,1189.43,1201.72,765267986.0,VNINDEX
2023-08-25,1188.99,1192.59,1181.6,1183.37,828435338.0,VNINDEX
2023-08-24,1175.2,1189.99,1171.33,1189.39,797298659.0,VNINDEX
2023-08-23,1192.96,1193.79,1168.89,1172.56,653729364.0,VNINDEX
2023-08-22,1183.92,1184.43,1149.13,1180.49,989598015.0,VNINDEX
2023-08-21,1177.01,1188.16,1164.63,1179.76,1004947430.0,VNINDEX
2023-08-18,1227.02,1228.98,1177.74,1177.99,1647301285.0,VNINDEX
2023-08-17,1242.58,1243.98,1233.48,1233.48,1050179969.0,VNINDEX
2023-08-16,1239.95,1243.48,1235.27,1243.26,867014966.0,VNINDEX
2023-08-15,1239.42,1239.42,1230.58,1234.05,850711943.0,VNINDEX
2023-08-14,1237.14,1239.61,1229.04,1236.84,1035132343.0,VNINDEX
2023-08-11,1228.92,1232.21,1213.37,1232.21,984833473.0,VNINDEX
2023-08-10,1236.31,1238.19,1220.61,1220.61,983439649.0,VNINDEX
2023-08-09,1240.68,1241.96,1231.28,1233.99,1012519359.0,VNINDEX
2023-08-08,1244.35,1246.22,1239.01,1242.23,1116419091.0,VNINDEX
2023-08-07,1233.1,1241.42,1230.38,1241.42,1115170606.0,VNINDEX
2023-08-04,1216.27,1228.12,1214.17,1225.98,1087043095.0,VNINDEX
2023-08-03,1219.73,1222.35,1209.06,1210.95,979172024.0,VNINDEX
2023-08-02,1217.17,1223.04,1213.18,1220.43,850082857.0,VNINDEX
